id_origem,prova,ano,numero,area,topico_sugerido,topico_titulo,confianca,score,alternativa_2,alternativa_3,enunciado_100,aprovado,topico_corrigido
UERJ-2020-2º_exame_de_qualificacao-016,UERJ,2020,16,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,"16 JASÃO: EGEU: Puxa, mestre, o senhor é cismento (Com autoridade) Presepada, Eu já lhe falei pra le",,
UERJ-2020-2º_exame_de_qualificacao-036,UERJ,2020,36,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,media,0.250,fis.eletricidade.eletrostatica,fis.mecanica.impulso,"O impulso nervoso, ou potencial de ação, é uma consequência da alteração brusca e rápida da 36 difer",,
UERJ-2020-2º_exame_de_qualificacao-037,UERJ,2020,37,ciencias-natureza,bio.celula.membrana,Membrana Plasmática e Transporte,media,0.333,fis.mecanica.impulso,bio.celula.estrutura,"O axônio de algumas células nervosas é envolvido pela bainha de mielina, uma membrana 37 plasmática ",,
UERJ-2020-2º_exame_de_qualificacao-038,UERJ,2020,38,ciencias-natureza,fis.mecanica.impulso,Quantidade de Movimento e Impulso,alta,0.429,fis.mecanica.cinematica,fis.mecanica.dinamica,"O gráfico abaixo indica a variação da aceleração a de um corpo, inicialmente em repouso, e da 38 for",,
UERJ-2020-2º_exame_de_qualificacao-039,UERJ,2020,39,ciencias-natureza,bio.genetica.cromossomica,Genética Cromossômica e Ligação,alta,0.450,qui.organica.polimeros,bio.celula.divisao,Um indivíduo do sexo masculino deseja investigar informações genéticas recebidas de ambos 39 os seus,,
UERJ-2020-2º_exame_de_qualificacao-040,UERJ,2020,40,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.100,fis.mecanica.dinamica,fis.mecanica.energia,"O universo observável, que se expande em velocidade constante, tem extensão média de 93 40 bilhões d",,
UERJ-2020-2º_exame_de_qualificacao-041,UERJ,2020,41,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,alta,0.357,qui.reacoes.tipos,qui.geometria,A hemoglobina glicada é um parâmetro de análise sanguínea que expressa a quantidade de 41 glicose li,,
UERJ-2020-2º_exame_de_qualificacao-043,UERJ,2020,43,ciencias-natureza,fis.termodinamica.temperatura,"Temperatura, Calor e Calorimetria",alta,0.455,qui.cinetica,fis.mecanica.cinematica,"Para aquecer a quantidade de massa m de uma substância, foram consumidas 1450 calorias. 43 A variaçã",,
UERJ-2020-2º_exame_de_qualificacao-046,UERJ,2020,46,ciencias-natureza,qui.equilibrio,Equilíbrio Químico,alta,0.375,qui.cinetica,fis.fluidos,Considere as quatro reações químicas em equilíbrio apresentadas abaixo. 46 I H (g) + I (g) 2 HI (g) ,,
UERJ-2022-exame_unico-003,UERJ,2022,3,ciencias-natureza,qui.oxirreducao,Reações de Oxidação-Redução,baixa,0.111,fis.termodinamica.temperatura,qui.organica.basico,"Por meio de métodos científicos de investigação, a química estuda as transformações de materiais. 03",,
UERJ-2022-exame_unico-004,UERJ,2022,4,ciencias-natureza,fis.mecanica.impulso,Quantidade de Movimento e Impulso,alta,0.429,fis.mecanica.gravitacao,fis.mecanica.cinematica,Se toda estrela cadente / Cai pra fazer sentido (2ª estrofe) 04 As chamadas estrelas cadentes nada m,,
UERJ-2022-exame_unico-026,UERJ,2022,26,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,media,0.154,qui.oxirreducao,fis.termodinamica.temperatura,"O tecido adiposo marrom, abundante em recém-nascidos e em mamíferos que hibernam, é 26 rico em mitoc",,
UERJ-2022-exame_unico-027,UERJ,2022,27,ciencias-natureza,bio.evolucao,Evolução Biológica,media,0.273,bio.ecologia.populacao,qui.acidos_bases,27 30 20 10 curva II curva I 70 80 90 100 110 120 130 número de espinhos Adaptado de brooklyn.edu. C,,
UERJ-2022-exame_unico-029,UERJ,2022,29,ciencias-natureza,bio.genetica.molecular,"Genética Molecular: DNA, RNA e Síntese Proteica",media,0.154,qui.organica.polimeros,fis.mecanica.cinematica,"Considere a união entre um homem portador de doença de Leber, neuropatia causada pela 29 mutação em ",,
UERJ-2022-exame_unico-031,UERJ,2022,31,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.150,bio.imunologia,fis.mecanica.cinematica,"A vincristina, substância utilizada no tratamento quimioterápico do câncer, interfere na distribuiçã",,
UERJ-2022-exame_unico-034,UERJ,2022,34,ciencias-natureza,fis.termodinamica.temperatura,"Temperatura, Calor e Calorimetria",alta,0.455,qui.cinetica,fis.mecanica.cinematica,"Após o processo de usinagem, uma peça de alumínio com massa de 500 g atinge a temperatura 34 de 80 º",,
UERJ-2022-exame_unico-035,UERJ,2022,35,ciencias-natureza,fis.termodinamica.dilatacao,Dilatação Térmica,alta,1.200,qui.cinetica,qui.geometria,"Em um instituto de análises físicas, uma placa de determinado material passa por um teste que 35 ver",,
UERJ-2022-exame_unico-036,UERJ,2022,36,ciencias-natureza,fis.ondas.luz,Óptica Geométrica,media,0.167,qui.acidos_bases,fis.mecanica.cinematica,"Em uma feira de ciências escolar, foi confeccionado um projetor com peças de baixo custo. 36 Observe",,
UERJ-2022-exame_unico-037,UERJ,2022,37,ciencias-natureza,fis.mecanica.dinamica,Dinâmica: Leis de Newton e Aplicações,media,0.278,fis.mecanica.energia,fis.ondas.luz,O funcionário de um supermercado recolhe as mercadorias deixadas nos caixas e as coloca em 37 carrin,,
UERJ-2022-exame_unico-038,UERJ,2022,38,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,media,0.250,fis.mecanica.cinematica,fis.mecanica.dinamica,"O circuito abaixo representa uma instalação elétrica, sendo a corrente registrada no amperímetro A 3",,
UERJ-2022-exame_unico-039,UERJ,2022,39,ciencias-natureza,fis.mecanica.rotacao,Estática e Dinâmica de Rotação,alta,0.500,fis.mecanica.dinamica,fis.mecanica.cinematica,"Para uma apresentação artística, é utilizada uma estrutura mecânica formada por uma barra 39 homogên",,
UERJ-2022-exame_unico-042,UERJ,2022,42,ciencias-natureza,qui.solucoes,Soluções e Propriedades Coligativas,media,0.167,qui.cinetica,qui.estequiometria,"Em testes de perfuração realizados em plataformas de petróleo, pode ser utilizado o brometo de 42 cá",,
UERJ-2022-exame_unico-046,UERJ,2022,46,ciencias-natureza,qui.estequiometria,Estequiometria,alta,0.600,qui.acidos_bases,fis.mecanica.cinematica,"46 número de mols do óxido Para identificar esse óxido, foi realizada sua reação química de hidrataç",,
UERJ-2022-exame_unico-048,UERJ,2022,48,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,media,0.150,qui.estrutura.atomica,fis.mecanica.cinematica,"48 banksy.newtfire.org O grafite reproduzido, do artista Bansky, está localizado nas proximidades de",,
UERJ-2023-exame_unico-002,UERJ,2023,2,ciencias-natureza,bio.ecologia.biomas,Biomas Brasileiros e Mundiais,media,0.250,fis.ondas.mecanicas,fis.mecanica.cinematica,"No período de 2011 a 2014, o programa Bolsa Verde remunerou famílias assentadas na região da 02 Mata",,
UERJ-2023-exame_unico-010,UERJ,2023,10,ciencias-natureza,bio.anatomia.sistemas,Fisiologia Humana: Sistemas,baixa,0.083,fis.mecanica.cinematica,fis.mecanica.dinamica,"O coração do meu Tony é uma constelação de cinco pontos. Um pentágono. Eu, Rami, sou a 10 primeira-d",,
UERJ-2023-exame_unico-019,UERJ,2023,19,ciencias-natureza,fis.mecanica.cinematica,Cinemática,alta,0.500,qui.acidos_bases,fis.mecanica.dinamica,O sistema solar é formado por planetas que apresentam diferentes acelerações da gravidade. 19 Admita,,
UERJ-2023-exame_unico-029,UERJ,2023,29,ciencias-natureza,qui.geometria,Geometria Molecular e Forças Intermoleculares,baixa,0.111,bio.celula.estrutura,qui.estrutura.atomica,A aglutinina do trigo é uma molécula capaz de bloquear os poros nucleares das células. Admita 29 que,,
UERJ-2023-exame_unico-030,UERJ,2023,30,ciencias-natureza,bio.genetica.cromossomica,Genética Cromossômica e Ligação,media,0.300,bio.celula.divisao,bio.ecologia.populacao,"O ciclo de vida das abelhas é um exemplo de partenogênese, processo em que novos indivíduos 30 podem",,
UERJ-2023-exame_unico-032,UERJ,2023,32,ciencias-natureza,bio.celula.metabolismo,Metabolismo Celular: Fotossíntese e Respiração,media,0.182,qui.reacoes.tipos,qui.acidos_bases,"Supermercados têm comercializado a bebida integral láctea* 32 láctea, mais barata que o leite, na me",,
UERJ-2023-exame_unico-033,UERJ,2023,33,ciencias-natureza,fis.termodinamica.temperatura,"Temperatura, Calor e Calorimetria",media,0.182,qui.cinetica,fis.mecanica.cinematica,"A temperatura de ebulição dos líquidos está associada à altitude. Admita que, na altitude de 33 9000",,
UERJ-2023-exame_unico-034,UERJ,2023,34,ciencias-natureza,fis.mecanica.dinamica,Dinâmica: Leis de Newton e Aplicações,media,0.278,fis.mecanica.cinematica,fis.mecanica.energia,"No gráfico a seguir, está representada a variação da força elétrica de repulsão F entre duas partícu",,
UERJ-2023-exame_unico-037,UERJ,2023,37,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,alta,0.700,fis.mecanica.energia,fis.mecanica.cinematica,Uma turma de estudantes do ensino médio recebeu a tarefa de verificar a corrente elétrica que 37 se ,,
UERJ-2023-exame_unico-038,UERJ,2023,38,ciencias-natureza,fis.mecanica.dinamica,Dinâmica: Leis de Newton e Aplicações,media,0.278,fis.mecanica.cinematica,fis.ondas.luz,"Para um experimento de estudo das leis de Newton, um recipiente com massa de 100 kg foi 38 colocado ",,
UERJ-2023-exame_unico-040,UERJ,2023,40,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,alta,0.423,fis.mecanica.cinematica,fis.mecanica.dinamica,O elemento químico de menor número atômico é o mais abundante no Universo. Ele possui 40 quantidade ,,
UERJ-2023-exame_unico-042,UERJ,2023,42,ciencias-natureza,qui.organica.isomeria,Isomeria Orgânica,alta,0.778,fis.ondas.luz,bio.botanica,"A flor do jasmim é popular no Brasil, sendo admirada por sua beleza e aroma agradável. Os 42 princip",,
UERJ-2023-exame_unico-043,UERJ,2023,43,ciencias-natureza,qui.termodinamica,Termoquímica,alta,0.375,qui.estequiometria,qui.acidos_bases,"A reação química entre metano e cloro molecular produz ácido clorídrico e diclorometano, sendo 43 es",,
UERJ-2023-exame_unico-044,UERJ,2023,44,ciencias-natureza,qui.equilibrio,Equilíbrio Químico,alta,0.750,qui.cinetica,qui.estequiometria,"Considere a reação de equilíbrio químico representada abaixo, que ocorre na atmosfera e 44 envolve d",,
UERJ-2023-exame_unico-045,UERJ,2023,45,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,media,0.300,qui.ambiental,fis.mecanica.cinematica,O iodo-131 é um radioisótopo empregado no tratamento de doenças da glândula tireoide. Para 45 o estu,,
UERJ-2024-1º_exame_de_qualificacao-002,UERJ,2024,2,ciencias-natureza,fis.mecanica.cinematica,Cinemática,media,0.200,fis.moderna,fis.mecanica.dinamica,"Em um experimento, dois relógios idênticos e sincronizados apresentam uma diferença perceptível 02 n",,
UERJ-2024-1º_exame_de_qualificacao-005,UERJ,2024,5,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,baixa,0.115,qui.geometria,fis.mecanica.cinematica,O menor tempo medido em laboratório ocorreu na escala de zeptossegundos e corresponde ao 05 interval,,
UERJ-2024-1º_exame_de_qualificacao-006,UERJ,2024,6,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,baixa,0.100,fis.mecanica.cinematica,fis.mecanica.dinamica,"06 O quadro de Dalí, ao contrário do que muitos pensam, é bastante pequeno (24 x 33 cm). No entanto,",,
UERJ-2024-1º_exame_de_qualificacao-008,UERJ,2024,8,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,baixa,0.115,qui.oxirreducao,fis.mecanica.cinematica,"O ânion superóxido é uma espécie química oxidante que possui dois átomos de oxigênio e 08 carga -1, ",,
UERJ-2024-1º_exame_de_qualificacao-035,UERJ,2024,35,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,alta,0.423,fis.ondas.mecanicas,fis.mecanica.cinematica,"Dentre os elementos químicos do quinto período da tabela de classificação periódica, sabe-se 35 que ",,
UERJ-2024-1º_exame_de_qualificacao-036,UERJ,2024,36,ciencias-natureza,bio.celula.membrana,Membrana Plasmática e Transporte,media,0.333,bio.celula.estrutura,qui.geometria,"Ao anoitecer, as células da retina envolvidas na percepção da luminosidade disparam sinais que 36 es",,
UERJ-2024-1º_exame_de_qualificacao-037,UERJ,2024,37,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,media,0.200,fis.eletricidade.corrente,fis.mecanica.energia,"RAIOS NAS TEMPESTADES DE VERÃO 37 Da energia liberada por um raio, só uma pequena fração é convertid",,
UERJ-2024-1º_exame_de_qualificacao-038,UERJ,2024,38,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,alta,0.400,qui.organica.basico,qui.oxirreducao,"Os manguezais têm a capacidade de armazenar carbono, pois a ausência de oxigênio no solo 38 desse ec",,
UERJ-2024-1º_exame_de_qualificacao-042,UERJ,2024,42,ciencias-natureza,fis.fluidos,Fluidos: Hidrostática e Hidrodinâmica,baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,"Em um dispositivo, é inserida uma mistura heterogênea de água e óleo. A mistura passa por um 42 proc",,
UERJ-2024-1º_exame_de_qualificacao-043,UERJ,2024,43,ciencias-natureza,fis.termodinamica.gases,Gases e Transformações Gasosas,alta,0.400,qui.cinetica,fis.fluidos,"Para aumentar a eficiência energética de uma caldeira industrial, pesquisadores realizaram um 43 tes",,
UERJ-2024-1º_exame_de_qualificacao-044,UERJ,2024,44,ciencias-natureza,bio.anatomia.sistemas,Fisiologia Humana: Sistemas,media,0.250,fis.mecanica.cinematica,fis.mecanica.dinamica,"Quadros de pneumonia podem ocorrer quando, além do ar, algum corpo estranho entra nas vias 44 respir",,
UERJ-2024-1º_exame_de_qualificacao-060,UERJ,2024,60,ciencias-natureza,bio.ecologia.biomas,Biomas Brasileiros e Mundiais,media,0.250,fis.mecanica.cinematica,fis.mecanica.dinamica,A descontinuidade territorial representada pela fronteira não se restringe às linhas ou zonas de 60 ,,
UERJ-2024-2º_exame_de_qualificacao-001,UERJ,2024,1,ciencias-natureza,bio.genetica.molecular,"Genética Molecular: DNA, RNA e Síntese Proteica",media,0.231,fis.ondas.luz,fis.mecanica.cinematica,"01 Jurassic Park - Parque dos Dinossauros é um filme de aventura e ficção científica estadunidense, ",,
UERJ-2024-2º_exame_de_qualificacao-003,UERJ,2024,3,ciencias-natureza,fis.eletricidade.eletrostatica,Eletrostática,media,0.333,qui.cinetica,fis.fluidos,"Para o funcionamento da célula, unidade fundamental da vida, é necessário que partículas 03 carregad",,
UERJ-2024-2º_exame_de_qualificacao-005,UERJ,2024,5,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,alta,0.615,fis.termodinamica.temperatura,fis.mecanica.cinematica,sabemos que a ordem mantida nos indivíduos vivos só é possível ao preço da criação de 05 uma desorde,,
UERJ-2024-2º_exame_de_qualificacao-018,UERJ,2024,18,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,"Diferentes contos, como Passaporte, Copacabana e, especialmente, Para Clarice Lispector, 18 com cand",,
UERJ-2024-2º_exame_de_qualificacao-028,UERJ,2024,28,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,media,0.150,fis.mecanica.cinematica,fis.mecanica.dinamica,"O lucro L de uma empresa, com a venda de camisetas, é modelado pela expressão L(x) = 2500x + 10x2, 2",,
UERJ-2024-2º_exame_de_qualificacao-035,UERJ,2024,35,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,baixa,0.071,fis.mecanica.cinematica,fis.mecanica.dinamica,"O protozoário causador da leishmaniose, encontrado no sangue do hospedeiro humano, é 35 transmitido ",,
UERJ-2024-2º_exame_de_qualificacao-036,UERJ,2024,36,ciencias-natureza,qui.oxirreducao,Reações de Oxidação-Redução,alta,0.444,fis.mecanica.cinematica,fis.mecanica.dinamica,"Recentemente, a Marinha do Brasil afundou no mar um porta aviões deteriorado. Ambientalistas 36 crit",,
UERJ-2024-2º_exame_de_qualificacao-038,UERJ,2024,38,ciencias-natureza,bio.celula.estrutura,Citologia: Estrutura Celular,alta,0.364,bio.celula.membrana,fis.ondas.mecanicas,"Em um experimento, protistas fotossintetizantes do gênero Euglena permaneceram por gerações 38 em um",,
UERJ-2024-2º_exame_de_qualificacao-041,UERJ,2024,41,ciencias-natureza,fis.mecanica.dinamica,Dinâmica: Leis de Newton e Aplicações,baixa,0.111,fis.mecanica.cinematica,qui.organica.polimeros,"41 TIPOS DE SUPERFÍCIE COEFICIENTES DE ATRITO ESTÁTICO Madeira 0,2 Alumínio 0,4 Aço 0,6 Borracha 0,8",,
UERJ-2024-2º_exame_de_qualificacao-043,UERJ,2024,43,ciencias-natureza,fis.termodinamica.temperatura,"Temperatura, Calor e Calorimetria",alta,0.545,qui.cinetica,bio.anatomia.sistemas,"Uma equipe de cientistas, com o objetivo de simular a respiração humana, criou um dispositivo 43 que",,
UERJ-2024-2º_exame_de_qualificacao-044,UERJ,2024,44,ciencias-natureza,bio.anatomia.sistemas,Fisiologia Humana: Sistemas,baixa,0.083,qui.organica.basico,fis.mecanica.cinematica,"A doença de Addison, que normalmente possui progressão lenta, culmina com a insuficiência 44 de todo",,
UERJ-2024-2º_exame_de_qualificacao-045,UERJ,2024,45,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",media,0.333,fis.mecanica.cinematica,fis.mecanica.dinamica,O gráfico a seguir representa a energia potencial gravitacional em função da altura de um mesmo 45 o,,
UERJ-2024-2º_exame_de_qualificacao-050,UERJ,2024,50,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.300,bio.ecologia.basico,qui.organica.basico,À medida que os impactos da mudança climática induzida pelo homem se tornam cada vez mais 50 difícei,,
UERJ-2024-2º_exame_de_qualificacao-053,UERJ,2024,53,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,media,0.150,bio.evolucao,fis.mecanica.cinematica,53 (em dólares) $10.996 $ 10.000 $ 7.500 $ 5.000 13 jan 2023 $2.238 2020 2021 2022 2023 Adaptado de ,,
UERJ-2025-1º_exame_de_qualificacao-002,UERJ,2025,2,ciencias-natureza,bio.anatomia.sistemas,Fisiologia Humana: Sistemas,baixa,0.083,fis.mecanica.cinematica,fis.mecanica.dinamica,"O hormônio cortisol, liberado pelas glândulas suprarrenais, atua em processos fisiológicos 02 associ",,
UERJ-2025-1º_exame_de_qualificacao-003,UERJ,2025,3,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,media,0.286,bio.anatomia.sistemas,fis.mecanica.cinematica,"Assim como o cortisol, o hormônio adrenalina também é produzido pelas glândulas suprarrenais. 03 Obs",,
UERJ-2025-1º_exame_de_qualificacao-005,UERJ,2025,5,ciencias-natureza,qui.cinetica,Cinética Química,baixa,0.125,qui.solucoes,bio.ecologia.biomas,"Os aparelhos foram colocados, durante a estação seca, em torno de water holes – pequenos 05 lagos, à",,
UERJ-2025-1º_exame_de_qualificacao-007,UERJ,2025,7,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.100,fis.mecanica.dinamica,fis.mecanica.energia,"Considere uma girafa que, ao ouvir o rugido de um leão, fuja correndo à velocidade média de 07 54 km",,
UERJ-2025-1º_exame_de_qualificacao-023,UERJ,2025,23,ciencias-natureza,fis.termodinamica.gases,Gases e Transformações Gasosas,media,0.150,fis.mecanica.cinematica,fis.mecanica.dinamica,El texto presenta una investigación desarrollada en África. 23 El fragmento que mejor representa el ,,
UERJ-2025-1º_exame_de_qualificacao-035,UERJ,2025,35,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,alta,0.462,fis.mecanica.cinematica,fis.mecanica.dinamica,"A tabela de classificação periódica dos elementos, elaborada por Dimitri Mendeleiev (1834-1907), 35 ",,
UERJ-2025-1º_exame_de_qualificacao-036,UERJ,2025,36,ciencias-natureza,qui.geometria,Geometria Molecular e Forças Intermoleculares,baixa,0.111,qui.organica.basico,fis.mecanica.cinematica,"A creatina é uma molécula orgânica que age no tecido muscular, favorecendo o desempenho de 36 ativid",,
UERJ-2025-1º_exame_de_qualificacao-037,UERJ,2025,37,ciencias-natureza,bio.anatomia.sistemas,Fisiologia Humana: Sistemas,media,0.333,qui.oxirreducao,bio.ecologia.ambiental,"A atividade humana provoca diversos impactos ambientais, dentre eles a redução da camada de 37 ozôni",,
UERJ-2025-1º_exame_de_qualificacao-038,UERJ,2025,38,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,media,0.300,fis.eletricidade.eletrostatica,fis.mecanica.cinematica,"Considere o gráfico abaixo, que representa a variação da corrente elétrica i, em ampères, em 38 funç",,
UERJ-2025-1º_exame_de_qualificacao-039,UERJ,2025,39,ciencias-natureza,bio.celula.divisao,Divisão Celular: Mitose e Meiose,alta,0.500,qui.oxirreducao,fis.mecanica.cinematica,"Segundo pesquisas recentes, algumas células da epiderme de larvas de peixes-zebra são capazes 39 de ",,
UERJ-2025-1º_exame_de_qualificacao-040,UERJ,2025,40,ciencias-natureza,fis.mecanica.cinematica,Cinemática,media,0.200,fis.mecanica.impulso,fis.mecanica.dinamica,"Observe, no gráfico a seguir, a relação entre a massa m de um corpo e a aceleração a que nele atua: ",,
UERJ-2025-1º_exame_de_qualificacao-042,UERJ,2025,42,ciencias-natureza,fis.mecanica.impulso,Quantidade de Movimento e Impulso,alta,0.429,fis.mecanica.cinematica,bio.anatomia.sistemas,"A cada batimento, o coração humano bombeia cerca de 85 g de sangue. Admita que a velocidade 42 de sa",,
UERJ-2025-1º_exame_de_qualificacao-043,UERJ,2025,43,ciencias-natureza,qui.organica.isomeria,Isomeria Orgânica,alta,0.556,qui.geometria,qui.organica.basico,"Para atrair indivíduos do sexo oposto, as fêmeas da mosca doméstica exalam um feromônio, cuja 43 mol",,
UERJ-2025-1º_exame_de_qualificacao-045,UERJ,2025,45,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,media,0.346,fis.termodinamica.gases,fis.fluidos,"Em um laboratório, com sistema fechado sob condições isobáricas, realizou-se o estudo da seguinte 45",,
UERJ-2025-1º_exame_de_qualificacao-046,UERJ,2025,46,ciencias-natureza,qui.cinetica,Cinética Química,baixa,0.125,fis.fluidos,fis.termodinamica.gases,"Recentemente, a prefeitura de Maceió-AL decretou situação de emergência diante do iminente 46 colaps",,
UERJ-2025-1º_exame_de_qualificacao-050,UERJ,2025,50,ciencias-natureza,fis.mecanica.rotacao,Estática e Dinâmica de Rotação,media,0.250,qui.cinetica,fis.termodinamica.temperatura,50 (...) Temperatura sufocante. O ar está irrespirável. O país está sendo varrido por fortes ventos.,,
UERJ-2025-2º_exame_de_qualificacao-001,UERJ,2025,1,ciencias-natureza,fis.termodinamica.temperatura,"Temperatura, Calor e Calorimetria",media,0.182,qui.cinetica,bio.ecologia.populacao,"Na cidade do Rio de Janeiro, a população já experimentou sensação térmica de 55 °C. 01 Com base nos ",,
