id_origem,prova,ano,numero,area,topico_sugerido,topico_titulo,confianca,score,alternativa_2,alternativa_3,enunciado_100,aprovado,topico_corrigido
ENEM-2009-154,ENEM,2009,154,matematica,mat.geometria.analitica.circunferencia,Geometria Analítica: Circunferência,media,0.250,mat.numeros.complexos,mat.numeros.reais,"A rampa de um hospital tem na sua parte mais elevada uma altura de 2,2 metros. Um paciente ao caminh",,
ENEM-2009-155,ENEM,2009,155,matematica,mat.financeira,Matemática Financeira,baixa,0.125,mat.numeros.reais,mat.algebra.expressoes,"Um posto de combustível vende 10.000 litros de álcool por dia a R$ 1,50 cada litro. Seu proprietário",,
ENEM-2009-156,ENEM,2009,156,matematica,mat.algebra.equacoes1,Equações e Inequações de 1º Grau,media,0.188,mat.numeros.reais,mat.algebra.expressoes,"Para cada indivíduo, a sua inscrição no Cadastro de Pessoas Físicas (CPF) é composto por um número d",,
ENEM-2009-158,ENEM,2009,158,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,A figura a seguir mostra as medidas reais de uma aeronave que será fabricada para utilização por com,,
ENEM-2009-159,ENEM,2009,159,matematica,mat.algebra.expressoes,Expressões e Polinômios Algébricos,alta,0.429,mat.funcoes.linear,mat.funcoes.quadratica,Um experimento consiste em colocar certa quantidade de bolas de vidro idênticas em um copo com água ,,
ENEM-2009-160,ENEM,2009,160,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,Uma cooperativa de colheita propôs a um fazendeiro um contrato de trabalho nos seguintes termos: a c,,
ENEM-2009-161,ENEM,2009,161,matematica,mat.funcoes.quadratica,Funções Quadráticas,baixa,0.143,mat.algebra.equacoes2,mat.estatistica,Suponha que a etapa final de uma gincana escolar consista em um desafio de conhecimentos. Cada equip,,
ENEM-2009-162,ENEM,2009,162,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,"Uma escola lançou uma campanha para seus alunos arrecadarem, durante 30 dias, alimentos não perecíve",,
ENEM-2009-163,ENEM,2009,163,matematica,mat.funcoes.quadratica,Funções Quadráticas,baixa,0.143,mat.numeros.reais,mat.algebra.expressoes,"Segundo as regras da Fórmula 1, o peso mínimo do carro, de tanque vazio, com o piloto, é de 605 kg, ",,
ENEM-2009-164,ENEM,2009,164,matematica,mat.numeros.complexos,Números Complexos,media,0.188,mat.geometria.plana.circunferencia,mat.geometria.analitica.circunferencia,"Ao morrer, o pai de João, Pedro e José deixou como herança um terreno retangular de 3 km x 2 km que ",,
ENEM-2009-165,ENEM,2009,165,matematica,mat.combinatoria,Análise Combinatória,alta,0.375,mat.geometria.espacial,mat.numeros.reais,Doze times se inscreveram em um torneio de futebol amador. O jogo de abertura do torneio foi escolhi,,
ENEM-2009-167,ENEM,2009,167,matematica,mat.geometria.plana.areas,Geometria Plana: Áreas e Perímetros,baixa,0.125,mat.numeros.reais,mat.algebra.expressoes,O quadro apresenta informações da área aproximada de cada bioma brasileiro.  ![](https://enem.dev/20,,
ENEM-2009-168,ENEM,2009,168,matematica,mat.estatistica,Estatística,media,0.200,mat.trigonometria.circulo,mat.numeros.reais,"Na tabela, são apresentados dados da cotação mensal do ovo extra branco vendido no atacado, em Brasí",,
ENEM-2009-169,ENEM,2009,169,matematica,mat.geometria.plana.areas,Geometria Plana: Áreas e Perímetros,media,0.250,mat.geometria.plana.basico,mat.numeros.reais,"A vazão do rio Tietê, em São Paulo, constitui preocupação constante nos períodos chuvosos. Em alguns",,
ENEM-2009-170,ENEM,2009,170,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,"A resolução das câmeras digitais modernas é dada em _megapixels_, unidade de medida que representa u",,
ENEM-2009-171,ENEM,2009,171,matematica,mat.numeros.reais,Números Reais,media,0.150,mat.probabilidade,mat.algebra.expressoes,"A população brasileira sabe, pelo menos intuitivamente, que a probabilidade de acertar as seis dezen",,
ENEM-2009-172,ENEM,2009,172,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,baixa,0.100,mat.numeros.reais,mat.algebra.expressoes,"Nos últimos anos, o volume de petróleo exportado pelo Brasil tem mostrado expressiva tendência de cr",,
ENEM-2009-173,ENEM,2009,173,matematica,mat.numeros.complexos,Números Complexos,media,0.188,mat.geometria.analitica.circunferencia,mat.funcoes.exponencial,Uma fábrica produz velas de parafina em forma de pirâmide quadrangular regular com 19 cm de altura e,,
ENEM-2009-174,ENEM,2009,174,matematica,mat.geometria.analitica.reta,Geometria Analítica: Ponto e Reta,alta,0.429,mat.geometria.analitica.circunferencia,mat.funcoes.conceito,Considere um ponto P em uma circunferência de raio r no plano cartesiano. Seja Q a projeção ortogona,,
ENEM-2009-175,ENEM,2009,175,matematica,mat.estatistica,Estatística,media,0.300,mat.numeros.reais,mat.algebra.expressoes,"O Indicador do CadÚnico (ICadÚnico), que compõe o cálculo do Índice de Gestão Descentralizada do Pro",,
ENEM-2009-176,ENEM,2009,176,matematica,mat.algebra.sistemas,Sistemas de Equações,baixa,0.143,mat.numeros.reais,mat.algebra.expressoes,Joana frequenta uma academia de ginástica onde faz exercícios de musculação. O programa de Joana req,,
ENEM-2009-177,ENEM,2009,177,matematica,mat.geometria.plana.basico,"Geometria Plana: Ângulos, Retas e Polígonos",media,0.250,mat.geometria.plana.areas,mat.funcoes.linear,Um artesão construiu peças de artesanato interceptando uma pirâmide de base quadrada com um plano. A,,
ENEM-2009-178,ENEM,2009,178,matematica,mat.financeira,Matemática Financeira,media,0.312,mat.geometria.espacial,mat.numeros.reais,"João deve 12 parcelas de R$ 150,00 referentes ao cheque especial de seu banco e cinco parcelas de R$",,
ENEM-2009-179,ENEM,2009,179,matematica,mat.trigonometria.circulo,Trigonometria no Círculo e Funções Trigonométricas,baixa,0.125,mat.geometria.plana.areas,mat.algebra.equacoes2,A cisterna é um recipiente utilizado para armazenar água da chuva. Os principais critérios a serem o,,
ENEM-2009-180,ENEM,2009,180,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,Um médico está estudando um novo medicamento que combate um tipo de câncer em estágios avançados. Po,,
ENEM-2010-136,ENEM,2010,136,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,![](https://enem.dev/2010/questions/136/47193c33-4847-4a88-be44-8155d78d2e2f.png)  Algum tempo depoi,,
ENEM-2010-137,ENEM,2010,137,matematica,mat.progressoes.pa,Progressão Aritmética (PA),media,0.167,mat.algebra.equacoes1,mat.geometria.plana.circunferencia,"No monte de Cerro Armazones, no deserto de Atacama, no Chile, ficará o maior telescópio da superfíci",,
ENEM-2010-138,ENEM,2010,138,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,baixa,0.100,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2010/questions/138/45398e2b-e687-438b-9e22-6ffeee57f58f.png)  Considerando que ,,
ENEM-2010-139,ENEM,2010,139,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,baixa,0.100,mat.numeros.reais,mat.algebra.expressoes,"Uma fábrica produz barras de chocolates no formato de paralelepípedos e de cubos, com o mesmo volume",,
ENEM-2010-140,ENEM,2010,140,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,![](https://enem.dev/2010/questions/140/1976055e-3295-4f44-9ecf-0cd97ea3e387.png)  Se o Brasil tives,,
ENEM-2010-141,ENEM,2010,141,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,"![](https://enem.dev/2010/questions/141/97f889c7-0bdb-4cc7-9148-5a7d0623d977.png)  Supondo-se que, n",,
ENEM-2010-142,ENEM,2010,142,matematica,mat.funcoes.linear,Funções Lineares e Afins,media,0.214,mat.funcoes.quadratica,mat.trigonometria.circulo,"Acompanhando o crescimento do filho, um casal constatou que, de 0 a 10 anos, a variação da sua altur",,
ENEM-2010-143,ENEM,2010,143,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,![](https://enem.dev/2010/questions/143/2d869c09-18da-48f9-95c3-deca759a0c3d.png)  Considerando-se q,,
ENEM-2010-144,ENEM,2010,144,matematica,mat.matrizes,Matrizes e Determinantes,baixa,0.143,mat.geometria.plana.basico,mat.geometria.plana.areas,![](https://enem.dev/2010/questions/144/e6f27641-d27b-4c0b-b5f0-d8d74429aecb.png)  As figuras mostra,,
ENEM-2010-145,ENEM,2010,145,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,media,0.150,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2010/questions/145/d6f3efc6-d654-4765-a9b7-ea0938be15ab.png)  Supondo que o tot,,
ENEM-2010-146,ENEM,2010,146,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,baixa,0.100,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2010/questions/146/217b7bc8-833f-4177-870c-d2adbf301246.png)  O produto das trê,,
ENEM-2010-147,ENEM,2010,147,matematica,mat.probabilidade,Probabilidade,baixa,0.143,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2010/questions/147/2db13f00-18fd-42d7-92a1-bb79ade13411.png)  Paula deseja se d,,
ENEM-2010-148,ENEM,2010,148,matematica,mat.funcoes.exponencial,Funções Exponenciais,baixa,0.143,mat.estatistica,mat.numeros.reais,![](https://enem.dev/2010/questions/148/210f09db-531d-4eb1-ac47-95d5ef68d963.png)  Com base no gráfi,,
ENEM-2010-149,ENEM,2010,149,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,![](https://enem.dev/2010/questions/149/fce5e898-1709-4341-8000-c3333ad9289b.png)  Que expressão for,,
ENEM-2010-150,ENEM,2010,150,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,"A loja Telas & Molduras cobra 20 reais por metro quadrado de tela, 15 reais por metro linear de mold",,
ENEM-2010-151,ENEM,2010,151,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,baixa,0.100,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2010/questions/151/87ef13a2-eec3-4dfb-9324-6f25f45690e7.png)  Com o objetivo de,,
ENEM-2010-152,ENEM,2010,152,matematica,mat.geometria.analitica.circunferencia,Geometria Analítica: Circunferência,media,0.167,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2010/questions/152/3b16b42f-5856-499b-a7f7-6512f1c1c219.png)  Um cientista moni,,
ENEM-2010-153,ENEM,2010,153,matematica,mat.geometria.plana.areas,Geometria Plana: Áreas e Perímetros,baixa,0.125,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2010/questions/153/7db49675-d757-4e05-8e06-1458c1c566f9.png)  Qual dos tanques ,,
ENEM-2010-154,ENEM,2010,154,matematica,mat.funcoes.exponencial,Funções Exponenciais,baixa,0.143,mat.numeros.reais,mat.algebra.expressoes,Uma empresa possui um sistema de controle de qualidade que classifica o seu desempenho financeiro an,,
ENEM-2010-155,ENEM,2010,155,matematica,mat.funcoes.quadratica,Funções Quadráticas,baixa,0.143,mat.numeros.reais,mat.algebra.expressoes,"Uma escola recebeu do governo uma verba de R$ 1000,00 para enviar dois tipos de folhetos pelo correi",,
ENEM-2010-156,ENEM,2010,156,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,![](https://enem.dev/2010/questions/156/52ff9fbe-ace4-4e81-b2b0-5fa55642f382.jpg)  Um pequeno helicó,,
ENEM-2010-157,ENEM,2010,157,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,baixa,0.100,mat.geometria.plana.circunferencia,mat.numeros.reais,"Para construir uma manilha de esgoto, um cilindro com 2 m de diâmetro e 4 m de altura (de espessura",,
ENEM-2010-158,ENEM,2010,158,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,![](https://enem.dev/2010/questions/158/20a4e763-d72c-4908-8b20-59443e8b7e9f.jpg)  Um técnico em man,,
ENEM-2010-159,ENEM,2010,159,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,"![](https://enem.dev/2010/questions/159/d9f06afe-c730-4e5a-ab08-dfb562d30d85.jpg)  Se uma menina, co",,
ENEM-2010-160,ENEM,2010,160,matematica,mat.numeros.complexos,Números Complexos,media,0.188,mat.geometria.plana.basico,mat.numeros.reais,"Um balão atmosférico, lançado em Bauru (343 quilômetros a Noroeste de São Paulo), na noite do último",,
ENEM-2010-161,ENEM,2010,161,matematica,mat.geometria.plana.areas,Geometria Plana: Áreas e Perímetros,alta,0.375,mat.trigonometria.triangulo,mat.geometria.plana.basico,Em canteiros de obras de construção civil é comum perceber trabalhadores realizando medidas de co,,
ENEM-2010-162,ENEM,2010,162,matematica,mat.geometria.plana.areas,Geometria Plana: Áreas e Perímetros,media,0.250,mat.algebra.equacoes1,mat.numeros.reais,O jornal de certa cidade publicou em uma página inteira a seguinte divulgação de seu caderno de clas,,
ENEM-2010-163,ENEM,2010,163,matematica,mat.funcoes.linear,Funções Lineares e Afins,media,0.214,mat.funcoes.quadratica,mat.trigonometria.circulo,A ideia de usar rolos circulares para deslocar objetos pesados provavelmente surgiu com os antigos e,,
ENEM-2010-164,ENEM,2010,164,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,media,0.200,mat.geometria.plana.circunferencia,mat.geometria.analitica.circunferencia,"Uma metalúrgica recebeu uma encomenda para fabricar, em grande quantidade, uma peça com o formato de",,
ENEM-2010-165,ENEM,2010,165,matematica,mat.funcoes.linear,Funções Lineares e Afins,media,0.214,mat.funcoes.quadratica,mat.trigonometria.circulo,"Nos processos industriais, como na indústria de cerâmica, é necessário o uso de fornos capazes de pr",,
ENEM-2010-166,ENEM,2010,166,matematica,mat.trigonometria.circulo,Trigonometria no Círculo e Funções Trigonométricas,baixa,0.125,mat.estatistica,mat.numeros.reais,"O gráfico mostra o número de favelas no município do Rio de Janeiro entre 1980 e 2004, considerando ",,
ENEM-2010-167,ENEM,2010,167,matematica,mat.estatistica,Estatística,media,0.200,mat.numeros.reais,mat.algebra.expressoes,O gráfico apresenta a quantidade de gols marcados pelos artilheiros das Copas do Mundo desde a Copa ,,
ENEM-2010-168,ENEM,2010,168,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,media,0.200,mat.numeros.complexos,mat.funcoes.conceito,"Em um casamento, os donos da festa serviam champanhe aos seus convidados em taças com formato de um ",,
ENEM-2010-169,ENEM,2010,169,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,"O Salto Triplo é uma modalidade do atletismo em que o atleta dá um salto em um só pé, uma passada e ",,
ENEM-2010-170,ENEM,2010,170,matematica,mat.estatistica,Estatística,alta,0.800,mat.numeros.reais,mat.algebra.expressoes,Marco e Paulo foram classificados em um concurso. Para classificação no concurso o candidato deveria,,
ENEM-2010-171,ENEM,2010,171,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,Um grupo de pacientes com Hepatite C foi submetido a um tratamento tradicional em que 40% desses pac,,
ENEM-2010-172,ENEM,2010,172,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,media,0.150,mat.numeros.reais,mat.algebra.expressoes,"Em 2006, a produção mundial de etanol foi de 40 bilhões de litros e a de biodiesel, de 6,5 bilhõ",,
ENEM-2010-173,ENEM,2010,173,matematica,mat.numeros.complexos,Números Complexos,media,0.188,mat.funcoes.quadratica,mat.algebra.sistemas,"João mora na cidade A e precisa visitar cinco clientes, localizados em cidades diferentes da sua. Ca",,
ENEM-2010-174,ENEM,2010,174,matematica,mat.probabilidade,Probabilidade,baixa,0.143,mat.numeros.reais,mat.algebra.expressoes,"O diretor de um colégio leu numa revista que os pés das mulheres estavam aumentando. Há alguns anos,",,
ENEM-2010-175,ENEM,2010,175,matematica,mat.estatistica,Estatística,media,0.200,mat.numeros.reais,mat.algebra.expressoes,O quadro seguinte mostra o desempenho de um time de futebol no último campeonato. A coluna da esque,,
ENEM-2010-176,ENEM,2010,176,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,baixa,0.100,mat.numeros.reais,mat.algebra.expressoes,A disparidade de volume entre os planetas é tão grande que seria possível colocá-los uns dentro dos ,,
ENEM-2010-177,ENEM,2010,177,matematica,mat.numeros.complexos,Números Complexos,media,0.188,mat.numeros.reais,mat.algebra.expressoes,"Um dos grandes problemas da poluição dos mananciais (rios, córregos e outros) ocorre pelo hábito",,
ENEM-2010-178,ENEM,2010,178,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,baixa,0.100,mat.numeros.reais,mat.algebra.expressoes,"Um porta-lápis de madeira foi construído no formato cúbico, seguindo o modelo ilustrado a seguir. O ",,
ENEM-2010-179,ENEM,2010,179,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,"Ronaldo é um garoto que adora brincar com números. Numa dessas brincadeiras, empilhou caixas numer",,
ENEM-2010-180,ENEM,2010,180,matematica,mat.trigonometria.circulo,Trigonometria no Círculo e Funções Trigonométricas,baixa,0.125,mat.estatistica,mat.numeros.reais,"Para conseguir chegar a um número recorde de produção de ovos de Páscoa, as empresas brasileiras",,
ENEM-2011-136,ENEM,2011,136,matematica,mat.geometria.plana.circunferencia,Circunferência e Círculo,baixa,0.091,mat.numeros.reais,mat.algebra.expressoes,"Para colocar o pistão no motor que está sendo consertado, o dono da oficina terá de adquirir aquele ",,
ENEM-2011-137,ENEM,2011,137,matematica,mat.algebra.sistemas,Sistemas de Equações,baixa,0.143,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2011/questions/137/71b536bf-1542-490f-96b7-6da5a37e0c08.png)  Onde M0 é o momen,,
ENEM-2011-138,ENEM,2011,138,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,![](https://enem.dev/2011/questions/138/5a4afd15-b676-441f-8758-76185e535a3e.png)  Ao optar pelas me,,
ENEM-2011-139,ENEM,2011,139,matematica,mat.funcoes.conceito,"Funções: Conceito, Domínio e Imagem",baixa,0.111,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2011/questions/139/4b2c1448-7e79-415c-bd68-55a615705b89.png)  A medida é expres,,
ENEM-2011-140,ENEM,2011,140,matematica,mat.geometria.plana.areas,Geometria Plana: Áreas e Perímetros,baixa,0.125,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2011/questions/140/63404fc2-7491-4ee5-9975-d0c6857dd37a.png)  Para optar pelo t,,
ENEM-2011-141,ENEM,2011,141,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,"– Enquanto você fala ao telefone, faça agachamentos: 100 calorias gastas em 20 minutos.   – Meia hor",,
ENEM-2011-142,ENEM,2011,142,matematica,mat.estatistica,Estatística,media,0.200,mat.numeros.reais,mat.algebra.expressoes,![](https://enem.dev/2011/questions/142/29f02ac4-b2ab-4397-b8f4-de763ed2079f.png)  Em relação à temp,,
ENEM-2011-143,ENEM,2011,143,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,"Para uma atividade realizada no laboratório de Matemática, um aluno precisa construir uma maquete da",,
ENEM-2011-144,ENEM,2011,144,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,baixa,0.100,mat.numeros.reais,mat.algebra.expressoes,"![](https://enem.dev/2011/questions/144/d0e4d3d7-dfa0-48c0-81a7-03193a5dfea2.png)  Os pontos A, B, C",,
ENEM-2011-145,ENEM,2011,145,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,O consumo atingiu o maior nível da história no ano passado: os brasileiros beberam o equivalente a 3,,
ENEM-2011-146,ENEM,2011,146,matematica,mat.funcoes.linear,Funções Lineares e Afins,baixa,0.143,mat.numeros.reais,mat.algebra.expressoes,"Sabe-se que a distância real, em linha reta, de uma cidade A, localizada no estado de São Paulo, a u",,
ENEM-2011-148,ENEM,2011,148,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,"Em 2010, um caos aéreo afetou o continente europeu, devido à quantidade de fumaça expelida por um vu",,
ENEM-2011-150,ENEM,2011,150,matematica,mat.geometria.analitica.circunferencia,Geometria Analítica: Circunferência,media,0.250,mat.geometria.analitica.reta,mat.funcoes.linear,![](https://enem.dev/2011/questions/150/881d187f-8906-4aa8-a941-220a57000731.png)  A reta de equação,,
ENEM-2011-154,ENEM,2011,154,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,![](https://enem.dev/2011/questions/154/10f8a6b9-37c7-4d75-99dd-24b07602b503.png)  Em relação às edi,,
ENEM-2011-155,ENEM,2011,155,matematica,mat.geometria.analitica.circunferencia,Geometria Analítica: Circunferência,media,0.250,mat.funcoes.exponencial,mat.geometria.plana.basico,![](https://enem.dev/2011/questions/155/815b3733-1da7-4631-adc8-21e12190790b.png)  Suponha que o nav,,
ENEM-2011-156,ENEM,2011,156,matematica,mat.algebra.expressoes,Expressões e Polinômios Algébricos,alta,0.429,mat.numeros.reais,mat.algebra.equacoes1,O saldo de contratações no mercado formal no setor varejista da região metropolitana de São Paulo re,,
ENEM-2011-158,ENEM,2011,158,matematica,mat.numeros.reais,Números Reais,baixa,0.000,mat.algebra.expressoes,mat.algebra.equacoes1,![](https://enem.dev/2011/questions/158/1780f953-427b-4344-9cc8-3fc8908f62b0.png)  Considere dois co,,
ENEM-2011-159,ENEM,2011,159,matematica,mat.geometria.analitica.reta,Geometria Analítica: Ponto e Reta,media,0.214,mat.numeros.reais,mat.algebra.expressoes,"O prefeito de uma cidade deseja construir uma rodovia para dar acesso a outro município. Para isso, ",,
ENEM-2011-160,ENEM,2011,160,matematica,mat.geometria.espacial,Geometria Espacial: Sólidos Geométricos,media,0.150,mat.financeira,mat.numeros.reais,"Uma pessoa aplicou certa quantia em ações. No primeiro mês, ela perdeu 30% do total do investimento ",,
ENEM-2011-161,ENEM,2011,161,matematica,mat.geometria.plana.areas,Geometria Plana: Áreas e Perímetros,baixa,0.125,mat.numeros.reais,mat.algebra.expressoes,"Cerca de 20 milhões de brasileiros vivem na região coberta pela caatinga, em quase 800 mil km² de ár",,
ENEM-2011-162,ENEM,2011,162,matematica,mat.algebra.sistemas,Sistemas de Equações,baixa,0.143,mat.numeros.reais,mat.algebra.expressoes,O número mensal de passagens de uma determinada empresa aérea aumentou no ano passado nas seguintes ,,
ENEM-2011-163,ENEM,2011,163,matematica,mat.probabilidade,Probabilidade,baixa,0.143,mat.numeros.reais,mat.algebra.expressoes,"![](https://enem.dev/2011/questions/163/1712d7cd-309a-4383-970a-51e8310d5882.png)  Escolhendo, aleat",,
ENEM-2011-164,ENEM,2011,164,matematica,mat.numeros.reais,Números Reais,baixa,0.100,mat.algebra.expressoes,mat.algebra.equacoes1,Muitas medidas podem ser tomadas em nossas casas visando à utilização racional de energia elétrica. ,,
